scenario,policy,demand_regime,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,forecast_driven_dispatches,capacity_constrained_decisions,dispatch_limit_blocks,sensor_uncertainty_decisions
abrupt_behavior_change,fixed,normal,39.0,418.5101944444456,1940.9512993740648,426.6439999999999,15.109584027777785,36.533333333333246,4.833333333333332,0.49999999999999994,41.366666666666575,16.0,274.0,81.0,89814.90147374466,65.87548904548703,61.98168973932144,0.0,25.0,191.9898,32.74986375,11.528218443455145,236.26788219345516,109.6000000000005,14.5,360.36788219345567,965.7859242784613,0.0,0.0,0.0,0.0,6.5
abrupt_behavior_change,fixed,quiet,1.5,24.98994444444467,92.02590018290991,147.31849999999994,5.324434027777781,13.133333333333306,2.0,0.16666666666666666,15.133333333333306,5.0,98.5,52.5,25715.757430896076,26.40189162157726,28.57306381210675,0.0,3.5,66.29332500000001,11.945711250000006,3.631551852549448,81.87058810254946,39.40000000000002,6.0,127.27058810254948,341.0851761148326,0.0,0.0,0.0,0.0,1.5
abrupt_behavior_change,fixed,surge,13.0,182.6730493055556,1366.8598731145034,36.9515,1.2763048611111112,3.1333333333333364,0.6666666666666666,0.08333333333333333,3.800000000000003,1.5,23.5,2.0,9841.725864740967,40.782862536118465,36.45083653607766,0.0,1.5,16.628174999999995,2.507253750000001,1.0966174592266373,20.23204620922663,9.399999999999999,2.0,31.63204620922663,84.77388384072738,0.0,0.0,0.0,0.0,0.5
abrupt_behavior_change,smart,normal,5.0,12.758363194444517,54.22750107664174,820.3804999999998,25.41219027777779,40.1999999999999,11.333333333333336,0.0,51.53333333333323,34.5,301.5,57.5,94049.3839404541,62.55513517817029,30.698713658633306,0.0,279.0,369.17122499999994,34.80628499999999,9.875518042189103,413.85302804218895,120.60000000000063,34.0,568.4530280421897,1523.4541151530684,0.0,24.0,0.0,0.0,77.5
abrupt_behavior_change,smart,quiet,0.5,2.5,4.2169786773837785,272.855,8.152309722222224,13.59999999999999,3.166666666666666,0.0,16.76666666666666,9.5,102.0,14.0,30235.87940144255,61.82049151711421,35.23330498891017,1.0,99.5,122.78474999999999,8.172495000000001,3.4581273308133396,134.41537233081334,40.79999999999992,9.5,184.71537233081324,495.03719784657955,0.0,5.5,0.5,0.0,30.0
abrupt_behavior_change,smart,surge,1.0,1.8156965277778605,30.357929702223558,90.266,2.583729861111111,4.5333333333333385,1.1666666666666665,0.0,5.7000000000000055,3.0,34.0,6.0,10184.800990104608,62.096423952384185,16.145708275712003,0.0,20.0,40.619699999999995,2.2680787500000004,1.1929479464754646,44.08072669647546,13.59999999999999,3.5,61.180726696475446,163.9643475465542,0.0,2.0,0.0,0.0,6.0
combined_demand_operational_stress,fixed,normal,69.5,1662.9720365625012,9186.80579043167,349.178,15.896434687500005,24.199999999999953,4.999999999999999,1.0,29.199999999999953,15.0,180.0,31.5,67350.00538273527,74.80511430458137,76.118495217446,7.0,88.0,157.13010000000003,86.62836375000003,15.732567002964092,259.49103075296415,72.59999999999998,15.0,347.0910307529641,930.203962417944,0.0,0.0,3.0,0.0,4.5
combined_demand_operational_stress,fixed,quiet,6.0,265.07672979166705,1350.1542207955504,131.52050000000003,6.286030312500004,10.06666666666665,1.8333333333333335,0.41666666666666663,11.899999999999983,5.5,75.5,18.5,26833.505857029224,73.74745834761575,41.633625881072334,1.5,24.0,59.18422500000001,33.95017237500002,5.707879540875023,98.84227691587506,30.199999999999925,5.5,134.54227691587496,360.573302134545,0.0,0.0,0.5,0.0,1.5
combined_demand_operational_stress,fixed,surge,63.5,1462.092451041669,14116.136497513424,254.04500000000004,11.745425625000003,16.333333333333314,3.666666666666666,0.8333333333333333,19.99999999999998,11.0,121.0,12.5,49257.9639368106,81.87386378412384,78.60180762711335,11.0,65.5,114.32025,63.83125125000001,11.259774978201264,189.4112762282013,48.9999999999999,11.0,249.4112762282012,668.4222202915793,0.0,0.0,2.0,0.0,3.0
combined_demand_operational_stress,smart,normal,6.5,94.2893250000007,575.0564059122132,521.9089999999997,24.29858156250001,44.06666666666655,7.33333333333333,0.9999999999999999,51.39999999999988,21.0,330.0,171.5,84322.07818105095,52.309226637865535,68.63824027761575,0.5,1279.5,234.8590499999999,130.58394187500008,21.4039300217212,386.8469218967212,132.20000000000078,22.0,541.046921896722,1450.005750683215,0.0,0.0,0.0,0.0,63.0
combined_demand_operational_stress,smart,quiet,1.0,17.940756145833404,66.10426174110714,141.909,6.9145575,11.466666666666658,1.8333333333333333,0.3333333333333333,13.299999999999992,6.0,86.0,52.5,19507.79094689436,45.980323650021894,56.0822835085904,0.0,422.0,63.85905000000001,37.53907875,4.869168762817106,106.26729751281714,34.39999999999994,5.5,146.16729751281707,391.72835733434977,0.0,0.0,0.0,0.0,21.5
combined_demand_operational_stress,smart,surge,35.0,503.273915312502,4258.955123598932,335.9474999999999,15.553065000000004,26.46666666666661,4.499999999999999,0.8333333333333333,30.96666666666661,14.0,196.5,68.0,64430.590155723396,68.0017671347152,78.90015956851911,3.0,690.0,151.176375,84.02898993750004,15.21513170653815,250.42049664403817,79.40000000000016,13.5,343.3204966440383,920.0989310060228,0.0,0.0,0.5,1.0,34.5
event_heavy,fixed,normal,2.5,15.322903472222242,65.9863932005373,411.35749999999985,14.759969444444447,36.33333333333324,3.833333333333332,0.0,40.16666666666658,13.0,272.5,136.5,69029.06633708252,50.61795203044956,56.66209519344208,0.0,25.0,185.11087499999996,32.662383750000004,9.699875788112248,227.47313453811225,109.00000000000051,11.5,347.97313453811273,932.5680005621423,0.0,0.0,0.0,0.0,6.5
event_heavy,fixed,quiet,0.0,1.0,3.4749513104203515,147.65000000000003,5.282361111111113,13.333333333333306,1.6666666666666667,0.0,14.999999999999972,4.0,100.0,65.0,21691.284624471533,22.053568548058923,30.126784200654907,0.0,4.0,66.44250000000001,12.032358750000007,3.3797314142147474,81.85459016421476,40.00000000000003,5.0,126.85459016421478,339.9703016400956,0.0,0.0,0.0,0.0,1.5
event_heavy,fixed,surge,0.5,7.179805555555594,47.00017203119097,33.534499999999994,1.2087694444444441,3.1333333333333364,0.5,0.0,3.6333333333333364,1.0,23.5,10.0,6858.683498844617,29.571823887278764,38.10379721580343,0.0,1.5,15.090524999999996,2.6291025000000006,0.9726129747999379,18.692240474799934,9.399999999999999,1.5,29.592240474799933,79.30720447246382,0.0,0.0,0.0,0.0,0.5
event_heavy,smart,normal,0.5,1.0,0.9657194070912567,623.4694999999997,18.29181250000001,29.066666666666606,7.833333333333332,0.0,36.899999999999935,25.5,218.0,32.0,69120.51081704732,63.82553346006111,30.593187359885647,0.5,274.5,280.561275,19.129016250000003,7.744777213521617,307.4350684635216,87.20000000000016,23.5,418.13506846352175,1120.6019834822384,0.0,18.0,0.5,0.0,78.5
event_heavy,smart,quiet,0.0,0.0,0.0,179.281,6.094264583333334,8.86666666666667,2.833333333333333,0.0,11.700000000000005,7.5,66.5,8.5,19475.040224654895,62.50464021014429,30.20526476098066,0.0,99.5,80.67645000000002,11.838847500000002,2.142911061317985,94.658208561318,26.59999999999997,8.5,129.75820856131799,347.7519989443322,0.0,4.5,0.0,0.0,30.0
event_heavy,smart,surge,0.0,0.7213333333333443,1.3942912296767602,69.90199999999999,2.293404166666666,4.400000000000002,1.1666666666666665,0.0,5.566666666666669,2.5,33.0,6.5,10209.535586226586,62.99429324668944,57.19967407957921,0.0,20.0,31.4559,3.438213750000001,1.2444142517709826,36.138528001770986,13.200000000000003,3.5,52.83852800177098,141.60725504474624,0.0,1.5,0.0,0.0,6.0
gradual_upward_trend,fixed,normal,2.5,15.586163194444513,56.37098065844987,411.35749999999985,14.759969444444447,36.33333333333324,3.833333333333332,0.0,40.16666666666658,13.0,272.5,120.5,74989.28507057115,54.846490534660575,61.414147160554315,0.0,25.0,185.11087499999996,32.662383750000004,10.47310562730626,228.24636437730624,109.00000000000051,11.5,348.74636437730675,934.6402565311821,0.0,0.0,0.0,0.0,6.5
gradual_upward_trend,fixed,quiet,0.0,1.0,2.934077763512107,147.65000000000003,5.282361111111113,13.333333333333306,1.6666666666666667,0.0,14.999999999999972,4.0,100.0,62.5,23170.746648012802,23.59650341678014,32.181592566684444,0.0,4.0,66.44250000000001,12.032358750000007,3.5986721229876193,82.07353087298763,40.00000000000003,5.0,127.07353087298766,340.557062739607,0.0,0.0,0.0,0.0,1.5
gradual_upward_trend,fixed,surge,3.0,13.335171527777888,90.3997604651518,35.5245,1.2674583333333334,3.1333333333333364,0.6666666666666666,0.08333333333333333,3.800000000000003,1.5,23.5,6.0,8022.840048117761,34.80185200974328,29.714222400436153,0.0,1.5,15.986024999999994,2.6751937500000005,1.0015276968244922,19.66274644682449,9.399999999999999,2.0,31.062746446824487,83.24816047748963,0.0,0.0,0.0,0.0,0.5
