scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
abrupt_behavior_change,fixed,overflow_incidents,2,53.5,4.949747468305833,9.028283423388572,97.97171657661143,count
abrupt_behavior_change,fixed,overflow_bin_hours,2,626.1731881944459,59.600829486778146,90.68098103864202,1161.6653953502496,bin-hours
abrupt_behavior_change,fixed,overflow_spilled_kg,2,3399.837072671478,843.6019009674496,-4179.625290517713,10979.299435860668,kg
abrupt_behavior_change,fixed,distance_km,2,610.9139999999998,0.4921463197057753,606.4922407518116,615.335759248188,km
abrupt_behavior_change,fixed,travel_time_hours,2,21.710322916666676,0.04994039851405475,21.26162623816719,22.159019595166164,hours
abrupt_behavior_change,fixed,service_time_hours,2,52.799999999999855,0.0,52.799999999999855,52.799999999999855,hours
abrupt_behavior_change,fixed,depot_unloading_time_hours,2,7.4999999999999964,0.23570226039551562,5.38229921063755,9.617700789362443,hours
abrupt_behavior_change,fixed,turnaround_time_hours,2,0.75,0.11785113019775789,-0.3088503946812242,1.8088503946812242,hours
abrupt_behavior_change,fixed,idling_time_hours,2,60.299999999999855,0.2357022603955175,58.18229921063739,62.41770078936232,hours
abrupt_behavior_change,fixed,collection_trips,2,22.5,0.7071067811865476,16.14689763191265,28.85310236808735,count
abrupt_behavior_change,fixed,collection_stops,2,396.0,0.0,396.0,396.0,count
abrupt_behavior_change,fixed,wasted_pickups,2,135.5,30.405591591021544,-137.68340182775592,408.6834018277559,count
abrupt_behavior_change,fixed,base_driving_fuel_l,2,274.9112999999999,0.22146584386766321,272.92150833831465,276.9010916616852,litres
abrupt_behavior_change,fixed,traffic_fuel_penalty_l,2,47.202828749999995,0.6111470876786775,41.71189002152983,52.69376747847016,litres
abrupt_behavior_change,fixed,payload_fuel_penalty_l,2,16.25638775523123,1.254057899721726,4.989124557625351,27.52365095283711,litres
abrupt_behavior_change,fixed,driving_fuel_l,2,338.37051650523114,2.086670831268107,319.62252291746944,357.11851009299284,litres
abrupt_behavior_change,fixed,collection_idle_fuel_l,2,158.40000000000117,0.0,158.40000000000117,158.40000000000117,litres
abrupt_behavior_change,fixed,depot_idle_fuel_l,2,22.5,0.7071067811865476,16.14689763191265,28.85310236808735,litres
abrupt_behavior_change,fixed,fuel_l,2,519.2705165052323,2.7937776124546545,494.1694205493833,544.3716124610813,litres
abrupt_behavior_change,fixed,co2_kg,2,1391.6449842340226,7.487324001378583,1324.3740470723462,1458.915921395699,kg
abrupt_behavior_change,fixed,collected_kg,2,125372.38476938166,6751.285975875243,64714.486892918896,186030.28264584445,kg
abrupt_behavior_change,fixed,mean_fill_at_collection_pct,2,63.68739949224391,3.7013671073246814,30.431935451514654,96.94286353297318,%
abrupt_behavior_change,fixed,truck_utilization_pct,2,61.89046370802487,1.388938757427186,49.41134408463237,74.36958333141737,%
abrupt_behavior_change,fixed,unserved_required_bins,2,0.0,0.0,0.0,0.0,count
abrupt_behavior_change,fixed,inspection_events,2,30.0,8.48528137423857,-46.23722841704816,106.23722841704816,count
abrupt_behavior_change,fixed,routing_fallbacks,2,0.0,0.0,0.0,0.0,count
abrupt_behavior_change,fixed,overflow_incidents_post_warmup,2,53.5,4.949747468305833,9.028283423388572,97.97171657661143,count
abrupt_behavior_change,fixed,overflow_bin_hours_post_warmup,2,626.1731881944459,59.600829486778146,90.68098103864202,1161.6653953502496,bin-hours
abrupt_behavior_change,fixed,overflow_spilled_kg_post_warmup,2,3399.837072671478,843.6019009674496,-4179.625290517713,10979.299435860668,kg
abrupt_behavior_change,fixed,distance_km_post_warmup,2,610.9139999999998,0.4921463197057753,606.4922407518116,615.335759248188,km
