timestamp,bin_id,profile,cycle_id,fill_pct,weight_kg,confidence_flag,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,fill_rate_1h,fill_rate_6h,time_since_reset_hours,hist_avg_rate_same_slot,time_to_overflow_hours,risk_level
2026-01-01 00:00:00,bin_000,residential_low,0,0.0,0.0787139929500631,1,0.0,1.0,0.4338837391175582,-0.900968867902419,0,0.0,0.0,0.0,0.0,86.5,Low
2026-01-01 00:30:00,bin_000,residential_low,0,1.842436735399688,0.0067764731601498,1,0.1305261922200515,0.9914448613738104,0.4338837391175582,-0.900968867902419,0,3.684873470799376,3.684873470799376,0.5,3.684873470799376,86.0,Low
2026-01-01 01:00:00,bin_000,residential_low,0,0.8994883113305372,0.0305008787993257,1,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0.8994883113305372,0.8994883113305372,1.0,0.8994883113305372,85.5,Low
2026-01-01 01:30:00,bin_000,residential_low,0,0.0,0.0362538891574437,1,0.3826834323650898,0.9238795325112868,0.4338837391175582,-0.900968867902419,0,-1.842436735399688,0.0,1.5,-1.842436735399688,85.0,Low
2026-01-01 02:00:00,bin_000,residential_low,0,1.0575509961150038,0.0,1,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,0.1580626847844666,0.5287754980575019,2.0,0.1580626847844666,84.5,Low
2026-01-01 02:30:00,bin_000,residential_low,0,0.0,0.2568456833395005,1,0.6087614290087207,0.7933533402912352,0.4338837391175582,-0.900968867902419,0,0.0,0.0,2.5,0.0,84.0,Low
2026-01-01 03:00:00,bin_000,residential_low,0,0.6605006078475661,0.2509501469157713,1,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0,-0.3970503882674376,0.220166869282522,3.0,-0.3970503882674376,83.5,Low
2026-01-01 03:30:00,bin_000,residential_low,0,0.5540819884455508,0.2902102096570332,1,0.7933533402912352,0.6087614290087207,0.4338837391175582,-0.900968867902419,0,0.5540819884455508,0.1583091395558716,3.5,0.5540819884455508,83.0,Low
2026-01-01 04:00:00,bin_000,residential_low,0,1.9074003431058235,0.337523845726014,1,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,1.2468997352582574,0.4768500857764559,4.0,1.2468997352582574,82.5,Low
2026-01-01 04:30:00,bin_000,residential_low,0,1.4856773600074271,0.2733755098874214,1,0.9238795325112868,0.3826834323650898,0.4338837391175582,-0.900968867902419,0,0.9315953715618764,0.3301505244460949,4.5,0.9315953715618764,82.0,Low
2026-01-01 05:00:00,bin_000,residential_low,0,1.5777126650675994,0.3329601931573779,1,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0,-0.3296876780382241,0.3155425330135198,5.0,-0.3296876780382241,81.5,Low
2026-01-01 05:30:00,bin_000,residential_low,0,1.5278400103382188,0.1841675502054027,1,0.9914448613738104,0.1305261922200517,0.4338837391175582,-0.900968867902419,0,0.0421626503307916,0.277789092788767,5.5,0.0421626503307916,81.0,Low
2026-01-01 06:00:00,bin_000,residential_low,0,1.8235301669810573,0.2832852510497001,1,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0,0.2458175019134578,0.3039216944968428,6.0,0.2458175019134578,80.5,Low
2026-01-01 06:30:00,bin_000,residential_low,0,2.6001157559347625,0.3609204795290407,1,0.9914448613738104,-0.1305261922200516,0.4338837391175582,-0.900968867902419,0,1.0722757455965437,0.1262798367558457,6.5,1.0722757455965437,80.0,Low
2026-01-01 07:00:00,bin_000,residential_low,0,2.013915844651001,0.2940150466968159,1,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0,0.1903856776699437,0.1857379222200773,7.0,0.1903856776699437,79.5,Low
2026-01-01 07:30:00,bin_000,residential_low,0,2.7548338539482247,0.5833770748083652,1,0.9238795325112868,-0.3826834323650895,0.4338837391175582,-0.900968867902419,0,0.1547180980134621,0.4591389756580374,7.5,0.1547180980134621,79.0,Low
2026-01-01 08:00:00,bin_000,residential_low,0,7.850890004138276,1.3190184407695615,1,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,0,5.836974159487275,1.1322231680038788,8.0,5.836974159487275,78.5,Low
2026-01-01 08:30:00,bin_000,residential_low,0,8.487452899910249,1.2004594737230307,1,0.7933533402912352,-0.6087614290087207,0.4338837391175582,-0.900968867902419,0,5.732619045962024,1.4145754833183748,8.5,5.732619045962024,78.0,Low
2026-01-01 09:00:00,bin_000,residential_low,0,10.623243649386769,1.971601507504988,1,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,0,2.7723536452484927,1.660457173589867,9.0,2.7723536452484927,77.5,Low
