timestamp,bin_id,profile,cycle_id,fill_pct,weight_kg,confidence_flag
2026-01-01 00:00:00,bin_000,residential_low,0,0.0,0.07871399295006318,1
2026-01-01 00:30:00,bin_000,residential_low,0,1.842436735399688,0.006776473160149856,1
2026-01-01 01:00:00,bin_000,residential_low,0,0.8994883113305372,0.030500878799325743,1
2026-01-01 01:30:00,bin_000,residential_low,0,0.0,0.036253889157443785,1
2026-01-01 02:00:00,bin_000,residential_low,0,1.0575509961150038,0.0,1
2026-01-01 02:30:00,bin_000,residential_low,0,0.0,0.25684568333950053,1
2026-01-01 03:00:00,bin_000,residential_low,0,0.6605006078475661,0.2509501469157713,1
2026-01-01 03:30:00,bin_000,residential_low,0,0.5540819884455508,0.2902102096570332,1
2026-01-01 04:00:00,bin_000,residential_low,0,1.9074003431058235,0.33752384572601407,1
2026-01-01 04:30:00,bin_000,residential_low,0,1.4856773600074273,0.27337550988742143,1
2026-01-01 05:00:00,bin_000,residential_low,0,1.5777126650675994,0.3329601931573779,1
2026-01-01 05:30:00,bin_000,residential_low,0,1.5278400103382188,0.1841675502054027,1
2026-01-01 06:00:00,bin_000,residential_low,0,1.8235301669810573,0.28328525104970015,1
2026-01-01 06:30:00,bin_000,residential_low,0,2.6001157559347625,0.36092047952904077,1
2026-01-01 07:00:00,bin_000,residential_low,0,2.013915844651001,0.2940150466968159,1
2026-01-01 07:30:00,bin_000,residential_low,0,2.7548338539482247,0.5833770748083652,1
2026-01-01 08:00:00,bin_000,residential_low,0,7.850890004138276,1.3190184407695615,1
2026-01-01 08:30:00,bin_000,residential_low,0,8.487452899910249,1.2004594737230307,1
2026-01-01 09:00:00,bin_000,residential_low,0,10.623243649386769,1.9716015075049877,1
2026-01-01 09:30:00,bin_000,residential_low,0,11.3681783894617,2.0750536746512127,1
2026-01-01 10:00:00,bin_000,residential_low,0,13.200142330040594,1.9930614676807723,1
2026-01-01 10:30:00,bin_000,residential_low,0,11.203835645196463,2.4304375281713013,1
2026-01-01 11:00:00,bin_000,residential_low,0,17.887887222250328,2.7198774264288943,1
2026-01-01 11:30:00,bin_000,residential_low,0,13.172101465757049,2.754926146125087,1
2026-01-01 12:00:00,bin_000,residential_low,0,14.662787011059306,2.8959704947107023,1
2026-01-01 12:30:00,bin_000,residential_low,0,13.755548932552394,2.8673327398137927,1
2026-01-01 13:00:00,bin_000,residential_low,0,20.070921693356095,2.9030227112303932,1
2026-01-01 13:30:00,bin_000,residential_low,0,16.034006154781302,2.9363660432237038,1
2026-01-01 14:00:00,bin_000,residential_low,0,16.03776946325923,2.9664360456524257,1
2026-01-01 14:30:00,bin_000,residential_low,0,16.23290808814215,2.908088276194527,1
2026-01-01 15:00:00,bin_000,residential_low,0,16.932435409892953,2.8676874686266847,1
2026-01-01 15:30:00,bin_000,residential_low,0,16.296368529695265,2.959934143430393,1
2026-01-01 16:00:00,bin_000,residential_low,0,16.58970099111843,2.996525090911027,1
2026-01-01 16:30:00,bin_000,residential_low,0,11.495216268516423,2.9974875287888625,1
2026-01-01 17:00:00,bin_000,residential_low,0,8.494331954114012,3.4495898817833637,0
2026-01-01 17:30:00,bin_000,residential_low,0,28.697017087213816,3.328150149417265,0
2026-01-01 18:00:00,bin_000,residential_low,0,20.573620342046333,3.4087231079976035,1
2026-01-01 18:30:00,bin_000,residential_low,0,20.979358568346846,3.3924054442948006,1
2026-01-01 19:00:00,bin_000,residential_low,0,18.734205053840046,3.401466978231397,1
2026-01-01 19:30:00,bin_000,residential_low,0,20.240110768438676,3.39523893082455,1
2026-01-01 20:00:00,bin_000,residential_low,0,19.461710421692793,3.584887760575639,1
2026-01-01 20:30:00,bin_000,residential_low,0,22.265077106404156,3.4670206468952345,1
2026-01-01 21:00:00,bin_000,residential_low,0,20.255349893658135,3.6760016206345485,1
2026-01-01 21:30:00,bin_000,residential_low,0,19.337017390164917,3.634409677879769,1
2026-01-01 22:00:00,bin_000,residential_low,0,20.835680575053924,3.5436956802291895,1
2026-01-01 22:30:00,bin_000,residential_low,0,23.214772263156668,3.6415667522556525,1
2026-01-01 23:00:00,bin_000,residential_low,0,21.38557189745627,3.5955449292559414,1
2026-01-01 23:30:00,bin_000,residential_low,0,19.903981395495215,3.5969615537851283,0
2026-01-02 00:00:00,bin_000,residential_low,0,19.990964521636293,3.5794894395315633,1
2026-01-02 00:30:00,bin_000,residential_low,0,22.685840249181986,3.644756693238628,1
